,Measured,ATS0p,ATS3p,AATS5p,AATS2i,AATS5i,AATS6i,ATSC0m,ATSC0p,AATSC3c,BCUTp-1h,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax6_Bhm,SpMax1_Bhe,SpMax1_Bhi,VCH-7,VP-1,VP-3,VP-4,VP-5,VP-6,CrippenLogP,SpDiam_Dt,minHBa,maxwHBa,meanI,hmin,LipoaffinityIndex,MAXDN,MAXDP,ETA_BetaP_ns_d,ETA_Eta,ETA_Eta_F,ETA_EtaP_F,BIC0,ZMIC1,MLFER_BO,piPC2,piPC6,XLogP
112,0.0,20.044281429093992,27.255899311396,0.5711273192326666,144.8316220111527,179.66290541767435,184.91765202424895,446.32166723076926,3.143192603973691,-3.4859199888781863e-05,6.719586285094588,3.756432655134177,2.78172677654614,2.6191819138397125,1.7977329823661692,0.7411807252823136,3.8182785854625623,3.840339079831373,0.0143443827637311,2.134290400272938,0.7561936001819588,0.4279941042701233,0.2421404892298705,0.0286887655274623,1.3922,34.91599912277316,8.632222222222222,1.8608333333333331,2.5238095238095237,0.4375,2.6694447222222224,1.3449074074074072,2.632222222222222,0.07143,2.20066,4.42613,0.6323,0.3285801216765447,22.826625372424544,0.435,2.862200880929469,2.7842393394597567,2.0440000000000005
113,-4.7,54.310219238792,100.61750248169795,1.4332018444886323,146.76558332460874,163.4453665345905,156.13499364372512,2123.3852666896555,7.58095472933214,-0.0014789550190745,10.038097648872716,4.0426296910658674,3.978868848762229,3.638310739349815,3.465085416966197,3.0426147784950626,3.968091795990724,3.9868338230206697,0.1001273079208292,6.376447274854853,3.162719233388653,1.992870268853588,1.3288040700847623,0.5950167394243072,5.503480000000001,217.9766096895385,0.3627224376261704,1.7784395714161292,2.75514403292181,0.2617791223999887,3.6188988073854023,2.463473823821948,5.189523407099466,0.09524,12.00157,23.6017,1.12389,0.370413413971027,47.81658267674745,0.554,4.0943445622221,5.642793203029772,3.7
114,-5.17,45.145341953339006,98.89262551939588,1.3219106803869798,141.42580206049445,157.03423867534235,156.95156889436012,790.7175238846155,6.215472739234036,-0.00030383775492290994,9.79386766195217,4.0835438782970375,3.6723077963442607,3.1035607870345783,2.9786183352515865,2.497710320649712,4.115752447378927,4.13023369608733,0.1218542040541146,5.008759813876276,2.7288636767425247,1.9585289320878327,1.4562260496252006,0.7943731073426512,4.683490000000002,180.7499685605684,5.7679415469891655,2.1985185185185183,2.0222222222222226,0.2551020408163265,7.438222207892416,0.849276738473167,1.767941546989166,0.03333,7.33757,13.01204,0.86747,0.2295429516292178,46.26736663531352,0.5700000000000001,3.979681653901961,6.471524859843322,5.729000000000001
115,-2.523,29.205611238791995,58.25911723200003,0.964097850259,171.27466770653226,174.5142255748681,169.8384251802592,768.9762289523808,3.953009934871236,-0.0037854487862198,9.327088815263894,4.177414079033918,3.520428119029048,3.2184862601329085,2.7192580425899977,2.040786260422328,4.191742471733832,4.234831719764456,0.1041593365406376,3.7135004519580175,1.9756153887891148,1.2614350384905435,0.7265937620419464,0.336066303106048,-0.7156200000000001,105.6679914535454,1.3023148148148147,1.4993518518518516,2.782051282051282,0.2599305555555555,2.1279898488284203,2.1146296296296296,4.303981481481481,0.07692,5.5283,12.72345,0.97873,0.3782404318903036,26.288859150252986,1.1010000000000002,3.876395827784995,6.115512638475909,-0.767
116,-1.45,29.42239033394299,53.00517718939603,0.953341548102263,145.77149138955002,168.69152047397597,177.65097627558515,520.3431010588235,3.978971063495883,3.834263325100404e-05,8.782392088328416,3.96990375621726,3.2702028430756847,2.868378466244342,2.457965253367698,1.1422148320089804,4.0094473947809615,4.033219434882948,0.0569202147049768,3.254431651206908,1.549792485538289,1.026914897193482,0.6641002109252968,0.2573861688496142,2.234800000000001,80.5546797136114,0.0,2.08037037037037,2.0333333333333337,0.2724999999999999,4.965455,0.4675925925925925,1.0128703703703703,0.0,3.66476,7.2622,0.72622,0.2751724950983014,29.668585662568187,0.484,3.481240089335692,5.3280278563135735,3.065
117,-5.21,41.46983228728203,81.21188637607386,1.037634417129405,151.4946651831425,163.2766733639891,163.0794838897663,871.6752648000005,7.246254850912797,-3.281730388439954e-05,8.737004627620065,3.7851683310019153,3.421465843192026,3.0778056840285304,2.689223391519701,2.2803505122350045,3.854109097680282,3.883282618280358,0.0226804605813257,4.97134377430278,2.161829882562212,1.4005780783709256,0.8945962951667711,0.4427416120598017,3.809400000000003,90.62665699236967,0.0,2.2142318594104307,1.7638888888888886,0.1220507369614512,7.705455304469011,0.2491666666666666,0.2524971655328798,0.0,9.10917,4.87875,0.40656,0.1924811129900679,34.121472127252275,0.124,3.1135153092103742,3.727198318416073,7.230000000000001
118,-4.432,82.59225719213089,143.08859737079206,1.5110574655010005,156.64066438197247,154.51899912714046,163.9244920539397,3747.895034537929,21.348215758768788,-0.000428087705554326,11.357729223367636,4.821797709202219,3.973048172087396,3.635886096443624,3.313186146320061,2.8027541539584644,3.887402124335823,3.913581907101471,0.0439196392924344,10.87040691876483,8.595439927217603,4.521549137730717,2.8430000456553834,1.844569079663672,4.529590000000002,168.1781212285875,-1.2481602607320934,2.1336914224709087,2.068342151675485,-0.1253106385524318,6.561820948292482,3.1349885386825047,5.683953976652391,0.04762,20.59228,16.28295,0.77538,0.3519117128867391,40.4070948474709,2.3520000000000003,3.7954891891721942,4.807090100850674,4.352
119,-3.03,22.068754858187983,36.197259558490046,0.795005545642381,158.27304706915473,168.26307357544715,184.917652024249,484.2640359999999,4.025697139396,-0.0005535910964160213,7.378699054232269,3.5095097887075157,3.00861964966742,2.2629026586228305,2.1410435727196977,0.4244170955185112,3.636051456543685,3.688375086767362,0.0,2.414213562373095,0.6767766952966369,0.4267766952966368,0.0,0.0,2.2887900000000005,17.230479752186845,0.0,3.744861111111111,1.9444444444444449,0.0815972222222222,3.994889074074074,0.3773148148148147,0.7448611111111112,0.0,4.50196,1.19673,0.19945,0.2202187890038466,13.755371706288194,0.088,2.079441541679836,0.0,2.881
120,-4.8,30.31423228728197,72.18430316243297,0.6675900398993344,158.1219818809029,174.31928392046603,184.917652024249,670.519434461538,5.57404219300985,-0.00015100083042957386,8.899505149058353,3.591951481624739,3.1125998766762337,2.662230329687452,2.333552793103049,1.7275781704401558,3.720996265114888,3.7731942104687706,0.0,3.553418012614796,2.1031336922528343,0.769800358919501,0.0,0.0,2.9345000000000017,24.272002097952655,0.0,0.0,1.75,0.2,6.030111111111112,0.4907407407407408,0.3148148148148148,0.0,9.55523,0.0,0.0,0.1917569373014304,26.803818516890026,0.124,2.302585092994046,0.0,4.709
121,-4.54,42.220716143641006,77.91672958394292,1.58802940306603,141.02651012361667,153.23415919487988,157.57928968172055,1379.274177272728,6.019235526696955,5.433709305938488e-05,10.377570142759872,4.063740361205603,3.685359202519737,3.260185553658545,2.860297434564006,2.397073641750224,4.004974281317793,4.0195971983552985,0.061423435783814,4.554980581226427,2.288238951695804,1.5578734799366347,0.9895502545563588,0.4168125150576543,3.4471900000000018,114.63334538988194,0.926989445984155,2.213906035665295,1.8727445394112057,0.1813271604938271,6.869071687172812,0.418689566361524,0.2139060356652948,0.03846,6.13345,10.38715,0.79901,0.247245193748618,41.67016081934133,0.208,3.688879454113936,5.5575517380066,6.122000000000002
122,-5.65,40.940012904849006,68.91660609999998,3.6528029133333337,140.40029293643337,170.88614434463,0.0,1928.2712086666672,2.107543569444917,-0.0022239921699215,11.133388167845142,4.275630667614935,3.7465628302554186,3.61436742175626,3.2952150723876086,2.404787880843006,3.891031485405834,3.881501966752399,0.1022896360481214,4.41208381675883,3.2044631552878373,1.6538552962920414,0.8527395074700818,0.3839404977044562,4.345389999999999,60.74308102244995,1.1041015089163235,2.5149417009602195,1.5510662177328844,0.0859482167352537,4.258023103566529,0.2415775034293553,0.5149417009602194,0.22727,7.03547,7.94924,0.72266,0.3391472523734183,62.61162673828996,-0.056,3.3843902633457743,4.576642102373553,3.276
123,-1.01,22.096076524245,34.63788948169802,0.7532588898081668,148.40955990357276,179.28184759145395,185.1309517617698,544.658958,3.1455152041633325,-0.002382535239123,7.464009979288152,3.9107405425874537,3.4380472313913435,2.7509949946062378,2.434161989806088,1.332028973441013,3.9390635920066783,3.958581157435107,0.0248451997499976,2.633729172215987,1.0405560001778758,0.606593299747339,0.3418686387074299,0.0944493224328044,2.3442900000000004,58.99676123679277,8.7575,1.424074074074074,3.333333333333333,0.5331250000000001,1.52431462962963,2.555833333333333,3.0475925925925926,0.05,3.37704,8.64415,0.86442,0.4123014137265846,27.732345496311016,0.5349999999999999,3.349904087274605,4.342993403944672,1.7199999999999998
124,-5.51,36.78125809698,70.272556684866,0.9319074522065278,155.69885538774523,166.43170495155394,166.82608389999953,807.1067266666666,6.709495232326666,2.2968065038372705e-05,7.448485494107423,3.5210840798524194,3.3574428076201928,3.081433848785646,2.71533563286582,1.8888629520611808,3.668973442193347,3.727568482514009,0.0,4.523603362114273,1.7618016810571369,1.0690052204847236,0.6309008405285684,0.3577259149457248,3.849190000000004,54.77460084771694,0.0,3.694651596749811,1.75,0.2055864197530864,7.309621959561602,0.2994791666666666,0.694651596749811,0.0,9.44177,1.3844,0.13844,0.1871441427441503,29.53379388845916,0.1,2.302585092994046,1.791759469228055,5.664000000000001
125,-0.6,35.18390466788602,52.14019007339599,0.9969307170972044,163.6212153616352,164.90331669685483,171.01098181138389,1206.5678522068968,5.828619112078968,-1.36487684709271e-06,8.115256839724076,3.609634001988158,3.4145788030628235,3.376642810799697,3.069330990736481,2.1942797578699125,3.6799714288705143,3.6825866600971926,0.0,4.354293981904457,1.277608274639601,0.7714625129394685,0.4397351849781939,0.1756016675953006,0.0442999999999999,81.55879509015347,4.629739229024944,0.0,3.1222222222222222,0.1552777777777776,1.3646932511337864,2.1950888133030992,3.640325963718821,0.0,11.43774,10.6041,0.70694,0.3030477265428747,39.74009657813647,1.1100000000000003,3.1780538303479458,2.995732273553991,0.3399999999999999
126,-2.24,43.39874919213104,88.37756347788593,1.1057472449025485,164.440613974444,166.29114007276772,165.0608585369752,1162.4266994411762,7.078320077469556,-0.0024713187373573,9.425134772250066,3.859577416901294,3.3677440423694778,3.185251379966935,2.8886054911642303,2.426207291489002,3.887298887522066,3.929809440892604,0.0325191746523307,5.2967281492796126,2.36058950176164,1.4127418882724474,0.931715381913661,0.5115217679113022,2.4839100000000025,104.68734347967052,1.788016581632653,0.8772685185185186,2.2111111111111112,0.1053188775510204,5.292125848607961,1.5419907407407407,3.769919690098261,0.06667,12.46529,9.77324,0.65155,0.2792123058562635,26.558890612510183,1.086,3.481240089335692,4.954505762540061,2.4159999999999995
127,0.76,17.377564524244995,19.568550699396,0.4446129048489999,153.42229495848753,184.91765202424895,0.0,353.7673009090909,2.5203135132245453,-4.91580630411137e-05,6.274022058407026,3.707907981057095,2.619181913839712,2.5514269311030846,0.9414285011440512,0.3658328235019331,3.773459141459706,3.817765804345144,0.0,1.8497311128276557,0.5664874085517705,0.312602027409935,0.1721325931647741,0.0,1.0816,26.999999999999996,0.0,1.9375,2.1666666666666665,0.3576388888888888,2.7553680555555555,0.25,0.7847222222222223,0.0,1.52998,3.47002,0.57834,0.3542059838444498,19.35466369445238,0.424,2.6741486494265287,0.0,1.4
128,-4.43,35.49399357273501,55.26090333607407,1.033829044924501,156.68142489184623,167.4173631347495,168.44703399305138,6015.079535999995,8.878281912255654,-4.767157853240071e-06,8.207341925405666,6.876764987601248,3.447045022702389,3.0967221900778803,2.5994104808939205,1.6028824427097783,3.633644613575251,3.6938049756122537,0.0,4.595836930845374,1.7979184654226872,1.0945436436242564,0.6489592327113436,0.3704951265154914,3.351700000000001,34.97342453153384,0.0,0.0,1.508101851851852,-0.021878608696565,5.927616163036974,0.2373387634374737,0.270510794595616,0.0,9.14471,-1.18703,-0.14838,0.2514171214595499,29.634936835262536,0.064,1.9459101490553128,1.0986122886681098,4.37
129,0.36,24.73381614364099,42.74282709484902,0.5808553589281156,156.3458982595391,181.4941911742781,184.91765202424892,539.7536875294115,3.962826158184,0.00029512963494628743,8.046268381396366,3.792333508994213,2.874291328210969,2.81215750374777,2.2681521538957483,0.7615256364136255,3.846072396597066,3.8824533906614063,0.0430331482911935,2.677081382017281,1.3007951303208902,0.5429364721599549,0.2897013407059606,0.086066296582387,1.13764,42.7235873442273,0.0,2.009259259259259,2.041666666666667,0.1909722222222222,4.0007825,0.4097222222222221,0.9450925925925926,0.0,4.0117,4.46229,0.55779,0.289985754262232,20.70863863706424,0.3999999999999999,3.0204248861443626,3.446011397451948,1.835
130,-7.337000000000001,82.31349328728189,157.2221846249431,1.494671052213392,148.72204586557825,159.65670528131315,158.43684357940757,3017.641697511351,12.78437517036549,0.0015752893255083,10.323308720740814,4.09353780629764,3.896928768706759,3.7993064334152153,3.72668825113508,3.036752423778712,3.973981005428915,3.9905194602851095,0.640930996970749,9.646116243076609,5.135756451286535,3.3109274184890927,2.314523033663127,1.1072410185075725,6.402960000000005,361.8155081453932,0.833971480372278,2.211879166386141,2.429012345679012,-0.1865210852859666,8.304111582966907,2.447166897623247,6.183384859347577,0.03448,26.37015,28.82113,0.99383,0.2934874254896831,53.05795576520929,1.1489999999999998,4.276666119016055,5.723789329462536,6.868000000000002
131,-2.09,48.25350157273501,79.67078411618793,1.4020903043334416,155.0981928445683,157.14494706611924,159.45464660978612,1646.0288208000002,9.774786871034156,-0.0011929746797404,10.280418143677847,3.9186548833089256,3.65666967138849,3.396531162402578,2.842295621285433,2.5427342295429853,3.871736442791744,3.8852838541962287,0.0309820853236225,5.98243368423412,2.764453588249514,1.7480812824427194,1.2468727430769255,0.6902740530894806,2.8739,127.25569824559608,-0.6659114648945994,2.047222222222222,2.2432098765432102,0.0876936885865456,5.239561715351264,2.0606444213487864,4.091280785462333,0.03333,11.32506,9.51377,0.63425,0.3180996935936048,29.547767520672277,0.629,3.417726683613366,4.570837506907586,3.507000000000001
132,-0.82,27.43047085818798,36.467923902188005,0.979126220435059,163.68571719338004,164.7389579468086,172.8835159318577,930.5175946086956,4.630999856698606,-0.0108172284957556,6.862634440693927,3.610259191956228,3.293037328628221,3.022776253225941,2.800894053926064,1.899868196080916,3.663276718478541,3.657788258223577,0.0,3.515167193676995,0.8993255446193154,0.541888478243413,0.1853954059492991,0.098064724608053,0.5026999999999999,52.49242527277974,4.519084467120182,0.0,2.9848484848484844,0.2829946145124716,1.7455160421390776,2.202824074074074,3.605235260770976,0.0,7.4145,6.30973,0.57361,0.3164493239632762,27.89148344906344,0.7480000000000002,2.772588722239781,2.079441541679836,1.189
133,-4.26,35.002806477583995,80.77934575848991,0.7792274849879032,152.61597587989567,171.6345049090076,171.68167251141722,745.0215938461533,6.193380214455384,-0.0005180370830141774,9.494068466272298,3.733511218234213,3.334290246752925,2.775858445688358,2.6654185721223413,2.115203521935044,3.827926975262477,3.866808839451295,0.0883883476483184,4.009201921767763,2.334890911774348,1.4128424251168994,0.9771685303457198,0.5428276454510809,3.1612800000000023,57.24545380077608,0.0,3.974574829931973,1.8166666666666664,0.046875,5.55915703420257,0.5660185185185187,0.9745748299319728,0.0,9.30522,2.64767,0.26477,0.199951245603363,22.164673380704787,0.12,2.9444389791664403,3.367295829986474,3.728999999999999
134,-3.04,29.546229048489984,58.94299401333905,0.7656999793214797,146.26473720835412,169.6560019548015,184.917652024249,573.4705689473684,4.7672729282321065,-8.27340230696752e-06,8.565885972973867,3.8747427372482894,3.186632042829987,2.73339063698717,2.306789784230799,1.246116181860194,3.9366938671774574,3.963008157116135,0.1276720577142377,3.534457050376173,2.0106161316565205,1.5145652119642956,0.814809122170443,0.3975907926110376,2.1753,65.35541436518874,0.0,2.238425925925926,1.7592592592592593,0.1319444444444444,5.149283611111111,0.1982407407407407,0.2384259259259259,0.0,5.05896,4.22917,0.46991,0.2206227953915795,25.94856356261277,0.112,3.157000421150113,4.2749284991175145,4.937
135,-2.41,34.756784667886,78.743569871698,0.9279633658172172,151.21563649163815,165.29369478511725,171.60558705840265,810.1801533599996,5.947582917549837,-0.0004064574268061275,9.57010837880629,3.8358293786521607,3.3545809576998766,2.6436649292503285,2.619181913839716,2.3335527931030486,3.891158940391688,3.9128143517772935,0.0263114887638877,3.7949740027958985,1.733330115077509,0.9614301334243128,0.5450801370153255,0.3087639437001713,2.6897000000000024,64.34759543718728,9.022397959183674,1.953703703703704,2.234848484848485,0.1341666666666666,5.345884637188209,1.335185185185185,3.0223979591836736,0.04545,8.25557,6.27595,0.57054,0.2460742372150875,28.24258783370019,0.47,3.277144732992177,4.406719247264253,4.050000000000001
136,-1.886,23.750689429093992,43.72421126339603,0.7349560281745002,157.72713811177664,173.05541357924326,185.18427669615,634.6527624705882,3.341506276707882,-0.0137711404243468,8.876504784262591,3.91277224130069,3.333921412152817,3.019642818853709,2.705533613589663,1.552863669852327,3.95692019752338,3.9800112274545234,0.123514761835556,3.3194792168823426,1.8234147430359844,1.0339939494525172,0.455853685758996,0.2116234873631292,-1.26941,67.3941451745136,2.0526388888888887,0.0,3.2045454545454546,0.4665277777777777,0.5421500462962963,2.377291666666667,4.006388888888889,0.0,6.33453,7.49728,0.68157,0.4247045296967074,29.978000669008107,0.8940000000000003,3.258096538021482,3.713572066704308,-1.0450000000000002
137,-3.55,51.886751619396,53.35638286969801,1.8218547316163327,139.6196651320667,167.792697604173,0.0,13492.797617222492,17.825581312930662,-0.0010090511456033,12.135377291309227,10.6947280893431,3.920625046426248,3.205083680388264,2.499425386431399,0.8586374786260894,3.831470045283,3.8463692902926856,0.1019265606448119,3.6560452966525343,1.6927521550279832,1.3773873475099176,0.5197506300217962,0.342173955082746,2.33639,41.281223855876775,1.0457294101508916,2.3477146776406035,1.7129876543209874,0.1474151851851852,4.442237653305898,0.5300274074074074,0.3477146776406035,0.125,4.13858,4.28691,0.53586,0.416140289549286,39.29022709499203,0.079,3.0204248861443626,3.595598464110711,3.526
138,-4.35,40.303790333943,71.93433644424495,1.4202049038293183,139.49635058402,158.06817213742482,169.7727736886245,5452.292601777771,7.180634954076279,0.00010683171821897486,10.667572271187618,6.879931786990625,3.927060223092216,3.2625591464227157,2.786785482416536,2.1078948106790723,4.028006837870401,4.041677065142032,0.1049497332703096,4.303347711107884,2.4279297145399137,1.6995803892392651,1.054265938881544,0.5272938304645214,2.8379900000000013,94.7789086867937,0.0,2.24511316872428,1.824074074074074,0.1759259259259259,6.147748197016461,0.6139583333333333,0.2451131687242798,0.04545,5.58481,7.48675,0.68061,0.2671154413722759,39.68925901792807,0.184,3.56953269648137,5.497168225293202,5.106
139,-2.54,18.390629048489995,23.162142268187985,0.7121854669094002,159.10509585084768,172.1996102997094,184.917652024249,403.553363333333,3.3547476161633347,-0.0001718687502800592,6.416011099310994,3.448329577149979,2.8623738621547483,2.172895786149792,1.5233050299410855,0.0839230705186913,3.583041041370645,3.6382861614235327,0.0,2.02603867417337,0.4714045207910317,0.2357022603955158,0.0,0.0,1.89869,13.524283729399963,0.0,2.125,1.9,0.2434027777777778,3.526715277777777,0.3368055555555556,0.125,0.0,3.13981,0.95292,0.19058,0.2350451878756692,13.983864367795803,0.088,1.791759469228055,0.0,2.774
140,0.45,24.73381614364099,38.68993592969804,0.9128648884546996,155.79914022001054,162.66107900630473,184.917652024249,539.7536875294115,3.962826158184,-0.0015696139195454,7.522788976916025,3.785573962782912,2.978981869230361,2.7409175595616264,2.045756876073366,0.7855834230990545,3.83875468827145,3.8782115479296,0.0430331482911935,2.6912305313562506,1.0275608641867542,0.6793351513682906,0.2998600889885112,0.1341788190148558,1.59754,41.281223855876775,0.0,2.011574074074074,2.041666666666667,0.1909722222222222,3.950493055555556,0.5787037037037036,1.1736111111111112,0.0,3.90717,4.51832,0.56479,0.289985754262232,22.85635235183281,0.3999999999999999,3.0204248861443626,3.595598464110711,2.394
141,-1.96,20.279612904849003,12.41201748,0.0,155.94662753281497,0.0,0.0,1182.8677393333337,1.740472474040834,0.0026734656767491,8.807758635954132,4.130229882759059,3.393189035301892,2.951461160602783,1.6002957223317502,1.2428143726706309,3.447738572650868,3.4344134281383703,0.0,2.0772222243304714,0.7423074889580903,0.0,0.0,0.0,2.42789,11.321988793881976,1.1464334705075443,2.392318244170096,1.5407407407407407,0.0745027434842249,1.5032318244170098,0.1992455418381344,0.392318244170096,0.0,3.0267,1.4058,0.28116,0.5644754678724236,31.100752084895834,0.076,2.079441541679836,0.0,2.6420000000000003
142,-1.92,33.10051614364099,65.31876733424501,1.0170933223012817,143.55503191365602,164.9222690302013,175.02614383057997,622.82734895,4.775810019002551,0.00022794073091389008,9.477151353200924,3.9924770120676687,3.3191997721575257,2.962939465068086,2.4969842206494857,1.8684458610417145,4.030683351469384,4.049682395827117,0.0715930630330451,3.610042339640732,1.8233615597604875,1.2504627916220945,0.8052883626879606,0.350189889589711,3.5302900000000017,94.7789086867937,5.756203703703704,2.061203703703704,2.0909090909090917,0.265625,5.153483611111112,0.8165740740740739,1.7562037037037035,0.04545,4.63613,8.43543,0.76686,0.26110798788993,33.43488250854945,0.51,3.56953269648137,5.497168225293202,3.642
143,-2.82,26.757329048489986,47.136589249698034,0.8905671749496662,150.70550470086982,163.72091581668303,184.917652024249,538.0711511111111,4.47299682155111,-0.00034262887197223805,7.875372119906522,3.8006324449811992,2.9789818692303625,2.762974573414261,2.13760518555276,0.8608905114318691,3.862952392010925,3.889420246426465,0.0555555555555555,2.8213672050459184,1.1735753140545635,0.8070155245349346,0.359116756396542,0.1592236335435799,1.74264,41.281223855876775,0.0,2.1666666666666665,1.9166666666666667,0.171875,4.879458333333333,0.3287037037037036,0.1666666666666666,0.0,4.13545,4.29004,0.53626,0.2256385330209643,25.12481390315176,0.112,3.0204248861443626,3.595598464110711,4.708
144,-1.947,23.995055619396,35.215431644849005,1.1070199961306155,165.36199881567393,170.53623056607677,174.99608762482845,447.6668039999999,2.660223963023733,-0.0041373970086525,8.09085976693187,3.9558520434944335,3.297211448690869,2.8098669255311743,2.566428331959916,1.6484059209772612,3.9718319910929,4.019301679531016,0.0364409811425301,2.988245923669504,1.2144136061507325,0.7611160970811153,0.4728283481174315,0.181486543863986,0.9011799999999996,93.59608076567488,8.840243764172335,1.544385865457294,2.6363636363636367,0.3202777777777778,1.608276744142101,1.946296296296296,2.840243764172336,0.04545,3.75651,9.21823,0.83802,0.4080729528739985,31.02261751783253,1.129,3.56953269648137,5.527815683500254,-0.489
145,1.57,5.2105556193960005,1.333838714547,0.0,180.48976198201385,0.0,0.0,233.18141733333331,0.8087074784653333,0.010966997131434,3.11158088417472,2.895253422373119,1.4672228674364147,0.0839230705186913,0.0839230705186911,1.4404717072083195,3.1245894369135714,3.1903348578294333,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,-0.3914999999999999,2.0,7.0,0.0,4.0,0.45,0.432,1.0,1.0,0.0,0.54433,0.45567,0.22784,0.5390473417948543,7.962406251802889,0.375,0.0,0.0,-0.499
146,-3.43,74.98694324062085,259.65284015267866,0.984345483145944,150.32120920042743,166.67577139908423,170.24693415384323,2115.02253443761,12.881008916406548,0.002199585475803,12.58191328915669,3.982287234598976,3.786378241800287,3.480756248067621,3.2270679327354554,2.9790378182407675,4.036436713581325,4.058901783467412,0.7908065590090346,10.01803820174108,8.798592512885195,7.163867111098446,5.47275518312467,3.9596094478545862,1.7998900000000022,462.23592859713534,9.348867535584828,1.5712762983152142,2.6666666666666665,-0.4771801382590077,2.8440980411714163,3.1294918036659105,8.783234678130512,0.0,40.77675,16.41027,0.60779,0.2413727473757138,44.615969184260926,1.7220000000000002,4.07753744390572,5.472270673671475,0.3730000000000001
147,0.52,15.355707238792004,18.378111839093997,0.444612904849,161.23449572898778,184.917652024249,0.0,441.1976547692306,2.720424659843078,-0.0007924187035902771,5.916761186953192,3.481460676118103,2.7394569454086697,2.081809983952076,1.560661502434311,0.0839230705186912,3.5853195855184525,3.619308344214352,0.0,1.7647843170117528,0.4978909578906801,0.0,0.0,0.0,0.9854,11.321988793881976,9.8125,0.25462962962963,2.833333333333333,0.3059027777777778,1.7684305555555553,1.4120370370370368,2.8125,0.0,2.86751,1.56498,0.313,0.3347983891019822,12.557093303195758,0.403,1.9459101490553128,0.0,0.438
148,-1.077,16.506095714547,21.833816403849,0.4753649636163333,167.8715106733778,202.4554967534663,0.0,435.33951856128937,2.332965196076916,-0.0053541041894325,6.263152562143515,4.021038991804426,3.192197253033686,2.874740909680908,1.9997868467171076,1.1367713466614502,4.043196911690611,4.081311176667805,0.0215507003445945,2.1745807961581023,0.7739642065842111,0.393361909704529,0.2134085929455367,0.0491154659932476,-0.5109200000000002,48.23696275628749,1.696759259259259,0.7094907407407407,3.7777777777777777,0.6661805555555556,1.655835138888889,2.667824074074074,3.984814814814815,0.16667,2.41501,7.99842,0.88871,0.5354719933970935,23.94386042255611,0.8660000000000003,3.3843902633457743,4.576642102373553,-0.5890000000000001
149,-2.468,43.03054428728204,106.2281326112819,0.9664488946974716,157.4366971370189,170.36189561740528,164.4864732726623,1259.5838729411755,7.045848639662125,-0.0063531795997031,11.1497543868123,3.8339049135908816,3.4311217840516983,3.2119028762922963,3.019642818853713,2.6519561061575216,3.8752054908708047,3.9003170473427167,0.0412337255275731,5.589534826912004,3.0754326654129263,1.8398976092354165,1.2076977345976063,0.7375337694090962,1.1849999999999998,113.65447875212028,2.1654544595616025,0.0,2.755208333333333,0.2807851473922902,3.4819278906840507,2.3855352418745275,4.787877928949357,0.0,15.84465,9.88535,0.61783,0.2998307767576533,36.156258791407794,0.914,3.4011973816621555,4.04305126783455,2.079
150,0.81,20.68748542909399,30.114889473698007,0.6333332531718889,145.26824636645003,177.97057314257188,184.91765202424892,517.5705017142856,3.249409532053713,-0.0036611085650111,6.933840140921044,3.7852644222542624,2.8586432556727206,2.702878912281449,1.819969890670201,0.8501358535553476,3.835577103122141,3.849555250298121,0.0248451997499976,2.2685808005458763,0.8297374894999838,0.4930306101328477,0.2527329632490537,0.059312903986489,1.4683900000000003,41.281223855876775,8.653055555555556,1.574074074074074,2.916666666666667,0.484375,1.784722777777778,1.5787037037037035,2.6530555555555555,0.125,2.78738,5.63812,0.70476,0.3544535307095287,26.490360470993423,0.7010000000000001,3.0204248861443626,3.595598464110711,0.87
151,-1.24,23.60118466788598,41.49008326837606,0.7815675183194659,158.8899073525701,171.34713824714282,174.355190113128,638.6281311428567,4.253148427962001,0.0003170538162944314,6.816523602858855,3.455939300466772,3.122578286951211,2.6307004684937243,2.0789134203981834,1.258478817511841,3.6143184040152985,3.67452723504452,0.0,3.023334547203385,1.0116672736016927,0.5385800941716263,0.2558336368008463,0.0790569415042094,1.5589999999999995,26.723216980603148,8.292882653061223,0.0,2.2142857142857144,0.2204081632653061,3.365627471655329,1.1388888888888888,2.2928826530612243,0.0,5.8357,0.76842,0.10977,0.2581070459967947,20.89659383566099,0.375,1.791759469228055,0.6931471805599453,1.989
152,-2.73,23.587641953338984,34.60472579728201,0.9200926710272224,159.21961674827415,172.97154542756502,182.058293816196,1320.8428884705886,4.814210902354941,-2.2735738982594977e-05,7.048142978086121,3.7348369919869033,3.2606163273794966,2.631762384454003,1.935000843155389,1.125390737126321,3.583486379559332,3.644689228540465,0.0,3.0088905069238208,1.0044452534619104,0.5334733547569204,0.2834733547569204,0.0,2.4154,19.57341311905074,1.2559585048010973,0.0,1.5576131687242798,-0.0125582990397805,4.172325488683128,0.1188271604938271,0.2499811385459533,0.0,5.08434,0.22861,0.0381,0.2915217650265983,19.39195404241258,0.064,1.6094379124341005,0.0,2.894
